region,month,temperature_c,humidity_pct,pressure_hpa,wind_speed_kph,precip_mm,cloud_cover_pct,condition
North,2,14.7,32.64,1013.21,10.68,5.22,26.71,Fog
East,3,30.39,54.95,1014.08,15.05,15.75,54.93,Sunny
North,8,19.92,68.23,1004.01,16.08,17.53,76.06,Cloudy
North,12,15.54,27.01,1007.68,12.62,3.5,0.0,Sunny
East,4,38.29,64.58,1011.93,11.53,8.69,27.16,Sunny
West,1,20.72,35.76,1006.7,9.74,9.96,19.57,Sunny
East,5,43.61,42.79,1012.24,12.82,13.33,54.94,Sunny
Central,7,26.17,83.23,1008.81,16.49,20.63,81.66,Rain
East,3,34.57,61.27,1006.55,7.14,8.5,23.42,Sunny
South,3,36.39,54.73,1010.99,16.75,8.0,20.25,Cloudy
East,4,32.71,55.59,1001.92,12.36,12.64,36.83,Sunny
South,10,33.48,73.28,1015.09,15.43,20.6,71.17,Rain
North,2,14.7,34.06,1011.13,8.69,3.5,14.98,Fog
South,8,27.52,79.94,1003.76,11.39,18.5,48.33,Rain
Central,11,23.5,85.34,1004.93,14.1,10.5,27.23,Cloudy
North,12,21.87,19.64,1009.82,21.48,5.03,34.57,Sunny
North,3,25.64,46.66,1004.92,6.89,4.5,14.1,Sunny
North,9,25.14,77.52,1005.65,6.61,16.01,48.74,Rain
West,9,23.85,64.69,1006.56,11.64,18.71,66.68,Cloudy
North,7,22.69,71.9,1006.27,16.38,18.99,59.08,Rain
North,7,19.97,86.83,1009.45,12.79,15.0,55.25,Rain
North,2,17.26,49.46,1012.15,12.97,6.18,15.36,Fog
East,9,29.33,98.56,1016.28,15.59,22.18,91.78,Rain
West,4,37.03,46.96,1009.8,12.29,8.94,34.87,Cloudy
West,4,36.75,52.38,1013.84,13.39,3.5,13.75,Sunny
East,3,30.48,50.26,1018.11,11.34,11.99,41.97,Cloudy
East,3,32.96,51.67,1006.42,9.42,8.5,38.15,Sunny
East,8,26.24,90.94,1003.44,14.27,27.61,100.0,Rain
North,5,30.82,44.25,1008.81,10.15,10.88,48.59,Cloudy
West,6,27.94,71.66,1008.75,15.29,14.0,37.82,Rain
West,12,16.36,42.64,1001.38,7.68,9.87,44.78,Cloudy
West,8,33.17,66.05,1006.26,14.86,26.38,84.98,Cloudy
North,6,20.16,75.61,1006.39,17.79,16.4,19.06,Rain
North,4,32.66,45.37,1013.17,16.62,17.56,38.06,Sunny
West,2,21.84,49.75,1006.8,8.38,8.37,22.46,Sunny
East,6,23.37,79.37,1005.93,11.97,19.0,49.66,Rain
Central,3,31.06,41.08,1014.65,16.86,6.0,22.08,Cloudy
Central,5,30.65,75.46,1009.56,11.27,17.3,81.08,Rain
North,10,20.6,64.32,1001.4,14.54,21.36,64.26,Cloudy
Central,3,36.64,57.91,1007.36,18.43,9.54,16.56,Sunny
East,11,28.89,75.58,1013.64,10.1,22.9,100.0,Rain
East,1,27.72,63.6,1011.09,16.35,7.5,33.26,Cloudy
Central,4,35.87,59.54,1012.04,13.04,8.87,34.57,Sunny
North,6,22.46,62.01,1006.62,14.35,15.0,56.8,Rain
West,1,18.9,46.73,1003.83,12.06,10.53,35.0,Cloudy
West,3,36.25,46.85,1015.36,8.66,3.5,8.71,Cloudy
South,2,27.15,46.82,1007.71,12.83,18.81,51.33,Sunny
North,7,23.84,67.19,1010.19,13.76,20.25,52.2,Cloudy
Central,12,17.8,43.29,1011.55,16.91,18.55,46.46,Sunny
North,9,26.96,60.4,1007.96,11.34,18.8,58.1,Cloudy
Central,3,32.99,55.23,1009.12,14.89,6.0,12.88,Sunny
West,6,28.31,76.43,1012.55,9.55,18.86,82.12,Rain
East,11,24.36,76.07,1010.16,12.3,24.42,78.6,Rain
West,6,26.05,68.98,1004.24,8.26,16.57,70.14,Cloudy
East,6,29.33,89.06,1011.03,9.87,19.0,67.28,Rain
North,9,23.91,78.66,1009.86,14.53,24.38,48.83,Rain
Central,7,28.59,78.94,1005.13,8.24,16.5,45.03,Rain
East,6,23.8,89.35,1004.16,13.1,19.0,69.02,Rain
Central,3,32.71,65.57,1009.52,7.7,8.59,19.97,Sunny
Central,1,15.01,46.12,1013.36,17.82,6.18,10.37,Sunny
Central,11,25.63,67.53,1012.0,11.8,16.43,41.05,Sunny
North,11,22.37,60.08,1008.34,8.51,12.14,20.11,Sunny
Central,2,17.97,52.35,1011.28,13.74,15.95,51.1,Cloudy
South,4,39.86,70.27,1006.37,6.27,16.38,76.94,Rain
East,1,20.67,59.12,1014.31,11.52,7.5,12.37,Sunny
Central,5,35.71,47.72,1014.1,4.0,8.34,48.36,Cloudy
West,3,38.47,44.94,1012.8,6.3,9.43,21.38,Cloudy
East,9,22.75,89.38,1002.0,10.84,29.75,94.3,Rain
East,10,26.79,77.98,1004.32,13.66,18.19,70.61,Rain
South,8,28.76,83.02,1011.9,9.7,25.35,69.28,Rain
Central,2,14.77,33.9,1016.72,15.68,5.0,27.37,Cloudy
East,6,23.48,90.51,997.39,16.65,30.53,100.0,Rain
East,2,19.89,50.22,1014.1,17.61,7.5,32.94,Sunny
East,9,22.59,96.89,1009.31,20.45,31.42,100.0,Storm
Central,12,19.09,37.26,1011.17,1.0,7.23,41.03,Sunny
East,10,26.35,75.23,1007.17,10.1,17.46,71.36,Rain
South,11,27.57,62.22,1004.73,16.64,26.2,100.0,Sunny
South,12,21.86,48.41,1006.95,23.4,11.54,13.42,Sunny
South,7,27.27,100.0,1005.71,10.01,18.5,76.75,Rain
Central,8,23.57,77.81,1008.59,18.02,25.08,69.6,Storm
Central,3,31.64,60.74,1007.98,12.01,6.0,37.63,Cloudy
West,11,25.36,69.5,1014.13,14.81,8.0,12.99,Cloudy
North,4,29.26,42.64,1012.55,21.19,7.2,11.69,Sunny
East,7,25.75,88.35,1004.16,13.29,19.0,93.85,Rain
Central,8,25.4,80.43,1012.47,11.34,20.87,66.98,Rain
South,3,35.55,79.88,1010.78,5.66,16.09,48.63,Rain
East,3,35.2,71.16,993.5,14.45,8.86,29.71,Sunny
South,7,30.09,89.34,1005.14,6.08,19.95,81.07,Rain
Central,10,25.01,54.31,1008.03,2.23,10.5,33.3,Cloudy
East,12,18.05,41.17,1007.03,13.77,18.29,69.27,Cloudy
Central,9,22.85,83.64,1005.91,7.94,22.41,49.48,Rain
South,1,21.73,48.88,1020.59,11.31,7.0,16.29,Cloudy
East,5,35.02,67.65,1010.4,13.16,18.13,66.27,Sunny
East,6,28.71,81.2,998.29,17.51,19.0,90.83,Rain
North,4,24.57,48.29,1017.25,9.48,12.96,27.84,Cloudy
North,5,31.25,47.71,1011.94,6.66,12.74,32.32,Sunny
West,10,28.73,76.74,1011.63,16.75,22.15,60.15,Rain
Central,2,19.23,44.23,1008.42,6.58,6.75,18.0,Cloudy
North,9,27.63,72.59,1010.62,11.6,15.5,70.09,Rain
South,3,33.78,63.13,1009.6,10.77,15.44,48.4,Cloudy
Central,2,19.42,52.89,999.27,12.97,15.19,54.42,Sunny
North,3,24.64,37.38,1013.27,6.27,8.36,24.0,Sunny
Central,12,23.13,46.45,1016.39,7.75,5.0,26.09,Sunny
North,2,21.17,21.64,1009.25,13.33,14.21,39.19,Fog
South,4,39.3,56.12,1015.86,9.8,15.0,53.95,Sunny
North,5,29.42,47.57,1005.2,10.39,8.99,22.56,Cloudy
North,5,25.7,43.09,1004.57,11.26,8.9,27.47,Sunny
Central,2,16.35,57.28,1014.52,13.52,7.41,23.17,Sunny
West,12,24.28,45.3,1008.99,21.05,11.59,34.05,Sunny
North,2,15.38,31.27,1011.17,17.42,14.06,31.28,Sunny
West,12,22.04,38.57,1014.61,12.61,10.63,25.36,Sunny
South,8,31.85,92.69,1002.81,12.01,21.31,94.61,Rain
East,6,24.72,74.71,1009.76,17.23,23.77,90.9,Rain
North,9,22.24,55.17,1003.28,24.1,24.96,86.64,Rain
North,6,19.95,69.99,1009.23,11.1,21.25,71.9,Cloudy
North,1,16.67,29.68,1013.95,14.29,10.63,34.39,Fog
South,11,28.36,66.17,994.81,15.49,16.62,72.66,Cloudy
East,9,28.06,96.9,1008.88,13.83,20.48,88.42,Rain
South,4,33.29,74.13,1012.59,8.69,13.63,43.3,Rain
West,5,36.02,59.05,1002.86,10.14,22.54,80.97,Cloudy
East,8,23.97,90.02,1011.43,15.79,22.45,51.79,Rain
East,2,13.89,46.56,1012.71,12.8,13.1,34.78,Cloudy
East,6,22.33,88.34,1005.04,15.19,26.09,95.74,Rain
South,3,37.32,81.25,1010.03,6.55,8.0,15.2,Sunny
Central,8,24.6,86.81,1007.44,10.91,16.96,52.73,Rain
East,1,21.72,44.3,1016.09,12.77,12.75,61.82,Cloudy
North,6,20.6,76.1,1014.07,11.4,16.15,43.58,Rain
West,5,32.39,44.7,1004.93,15.84,14.47,47.42,Cloudy
East,12,18.6,54.71,1008.48,15.28,18.4,77.16,Sunny
East,8,22.53,80.32,1008.87,13.65,19.0,65.94,Rain
North,10,23.32,67.21,1009.94,10.72,9.0,10.64,Sunny
Central,3,30.98,54.97,1002.68,8.55,6.34,38.99,Cloudy
East,9,27.47,84.6,1001.08,14.63,23.54,58.47,Rain
South,6,25.98,91.42,1002.24,16.86,28.64,100.0,Rain
West,11,32.1,57.75,1011.96,9.9,10.16,39.11,Cloudy
West,9,23.7,84.31,1010.61,17.23,22.95,80.41,Rain
East,8,25.97,87.32,1013.22,9.42,19.0,75.46,Rain
East,2,23.56,45.44,1012.01,9.74,16.84,44.37,Cloudy
North,5,29.8,54.83,1014.17,7.89,8.59,36.91,Cloudy
North,10,24.96,61.79,1001.57,14.34,9.0,52.95,Sunny
East,5,39.91,66.57,1011.63,12.31,13.8,49.43,Cloudy
West,10,28.06,54.64,1014.81,11.68,8.17,32.58,Cloudy
East,8,27.44,84.21,1009.66,15.81,19.9,64.8,Rain
West,10,30.79,63.4,1018.65,8.25,11.13,34.7,Sunny
South,8,21.36,91.91,1007.98,14.4,18.5,75.69,Rain
Central,2,21.12,43.67,1017.08,19.52,5.0,30.5,Cloudy
West,9,29.77,68.79,1005.47,14.2,14.0,70.04,Cloudy
West,12,21.73,31.06,1015.96,9.71,7.56,49.77,Sunny
Central,10,20.49,69.45,1001.54,9.08,23.31,78.68,Cloudy
Central,3,32.27,49.16,1017.88,10.86,6.0,41.79,Sunny
North,12,13.17,29.18,1018.2,6.03,11.09,39.44,Fog
West,1,19.42,35.74,1015.3,10.32,2.55,11.85,Cloudy
North,10,19.4,57.87,1010.23,15.47,14.77,80.76,Cloudy
South,12,21.87,72.4,1002.16,9.94,15.14,56.76,Rain
South,4,37.26,60.42,1013.04,4.88,11.57,13.05,Sunny
West,3,31.86,51.41,1001.45,9.9,13.91,45.26,Cloudy
North,10,16.64,63.85,1011.91,11.1,9.0,33.7,Sunny
East,10,24.82,79.23,1012.29,9.66,22.45,69.91,Rain
Central,9,21.42,65.79,1002.86,24.07,27.69,88.86,Storm
Central,3,37.14,55.62,1014.08,10.84,14.88,13.03,Sunny
North,1,15.46,31.73,1008.64,14.44,7.65,36.3,Sunny
South,5,42.65,70.89,1004.37,11.56,23.83,73.07,Rain
West,4,27.91,57.17,1006.36,12.13,3.5,31.82,Cloudy
East,1,16.92,49.08,1008.95,6.36,17.23,41.17,Sunny
North,1,16.74,39.08,1009.56,13.61,7.22,30.62,Fog
West,1,21.73,36.96,1015.74,8.87,6.78,0.08,Cloudy
Central,6,22.31,72.73,1004.93,7.43,25.19,72.88,Rain
Central,7,22.47,72.18,1001.6,14.63,19.68,64.47,Rain
East,2,22.03,51.03,1011.98,10.29,16.79,59.56,Sunny
East,11,24.5,63.07,1008.11,9.79,13.0,60.76,Sunny
South,8,28.93,94.17,1005.02,11.94,18.98,46.17,Rain
West,12,21.4,27.41,1006.7,15.33,11.21,36.05,Sunny
West,3,29.63,55.28,1011.49,16.75,8.93,47.47,Sunny
Central,7,21.81,81.73,1010.94,14.67,28.36,70.9,Rain
West,9,24.08,75.36,1020.24,14.37,21.13,56.48,Rain
South,3,36.94,66.0,1000.59,14.67,16.96,51.44,Sunny
West,3,32.3,54.44,1013.22,8.1,3.5,5.23,Cloudy
South,3,35.31,63.25,1007.66,14.16,11.92,56.22,Cloudy
North,6,20.77,64.47,1008.44,7.93,20.56,69.15,Cloudy
East,8,29.22,90.41,1010.62,15.68,21.63,76.33,Rain
South,7,27.42,83.58,1013.9,14.9,25.49,100.0,Rain
East,9,23.36,94.66,1015.4,12.88,19.0,67.36,Rain
Central,2,26.16,42.69,1008.91,8.77,5.92,9.77,Sunny
South,5,37.35,56.73,1018.05,8.97,10.03,12.03,Sunny
West,12,25.75,43.29,1019.14,8.88,2.5,5.07,Cloudy
North,6,18.53,70.18,1007.88,18.87,16.05,50.05,Rain
Central,4,35.19,30.75,1014.94,6.86,6.0,37.53,Cloudy
South,1,26.57,50.16,1019.38,10.95,7.0,26.64,Sunny
West,3,35.72,41.41,1014.04,4.54,5.79,23.42,Sunny
South,12,20.3,51.02,1006.16,10.74,12.0,55.75,Sunny
West,6,29.9,71.87,1013.6,9.45,29.39,87.73,Rain
North,7,13.82,75.77,1013.05,16.06,15.0,72.34,Rain
North,5,28.86,44.48,1006.87,3.79,4.5,11.81,Cloudy
North,5,32.47,42.84,1009.53,6.9,9.66,28.9,Cloudy
East,7,23.08,85.55,1008.61,13.01,24.08,100.0,Rain
Central,2,22.04,33.2,1011.19,15.87,5.67,15.66,Cloudy
East,2,22.71,50.18,1007.73,17.18,7.5,21.02,Cloudy
South,11,29.77,76.89,997.94,16.03,12.5,33.88,Rain
North,7,19.21,76.52,1011.81,21.46,15.0,54.24,Rain
South,2,23.88,72.24,1017.4,8.82,10.03,21.58,Sunny
Central,1,19.26,41.96,1009.36,9.78,9.45,60.55,Sunny
East,3,34.39,67.81,1007.24,8.19,15.68,63.73,Cloudy
East,6,27.37,95.75,1010.27,16.29,25.08,94.83,Rain
Central,6,23.88,77.25,1009.26,14.34,21.09,95.46,Rain
South,5,34.3,61.03,1009.76,8.48,8.0,18.35,Sunny
Central,9,23.81,90.13,1007.97,8.38,16.5,61.33,Rain
East,1,19.75,55.8,1015.27,14.87,13.2,54.77,Cloudy
South,8,33.75,85.08,1003.3,9.7,18.5,52.59,Rain
North,1,17.24,36.66,1018.0,13.97,3.5,16.29,Sunny
Central,5,33.32,60.59,1008.31,8.81,13.32,51.19,Cloudy
East,10,27.6,82.6,1006.4,9.56,20.78,67.88,Rain
East,8,21.36,94.62,999.35,14.88,33.14,100.0,Rain
West,2,23.49,44.82,1022.36,4.05,12.76,46.53,Sunny
South,4,37.65,61.73,1004.68,18.1,8.03,29.95,Cloudy
East,9,26.59,75.37,1010.37,18.05,22.51,63.98,Rain
North,2,18.74,28.67,1012.97,16.41,12.3,40.58,Fog
East,7,26.53,88.87,1010.74,21.77,19.0,83.96,Rain
West,4,30.87,64.28,1006.55,15.49,12.83,46.91,Cloudy
South,7,30.34,68.16,1002.32,10.88,25.98,81.04,Cloudy
North,8,21.02,71.54,1009.39,10.89,15.0,48.64,Rain
East,9,29.87,82.15,1014.31,11.52,26.57,100.0,Rain
North,12,19.36,29.56,1018.14,19.05,10.85,34.38,Fog
South,11,34.59,81.3,1005.63,15.71,18.02,51.47,Rain
North,3,31.3,45.09,1011.87,12.97,4.5,21.29,Cloudy
Central,11,20.92,70.87,1001.48,9.38,15.46,55.15,Rain
North,3,30.79,35.79,1003.25,13.09,14.68,66.55,Cloudy
West,7,30.54,74.19,1011.06,21.06,29.63,100.0,Storm
North,11,22.77,55.38,1007.77,10.16,9.0,37.56,Sunny
East,1,26.19,45.99,1015.28,8.87,7.5,40.35,Sunny
Central,11,21.15,77.07,1010.45,10.57,10.5,53.35,Sunny
South,6,39.05,76.06,1011.28,8.69,18.5,57.39,Rain
East,10,28.37,71.19,1014.55,7.95,17.39,72.11,Rain
Central,7,28.07,70.79,1014.1,17.8,24.54,100.0,Rain
West,4,28.04,54.99,1018.51,9.57,3.5,12.45,Cloudy
West,11,29.68,70.34,1001.63,16.69,19.93,74.67,Rain
West,8,25.98,67.15,1001.75,18.25,20.5,66.2,Rain
East,7,19.69,85.4,1008.87,13.24,19.0,61.82,Rain
West,8,21.82,68.65,1011.39,17.47,23.73,97.78,Cloudy
South,6,26.69,86.94,1004.37,13.88,25.34,99.51,Rain
Central,1,18.88,35.8,1004.64,15.07,8.91,19.43,Cloudy
Central,4,30.45,60.01,1008.79,6.88,6.0,12.68,Cloudy
East,2,18.79,57.63,1012.86,13.82,7.5,14.53,Sunny
Central,5,36.41,55.58,1008.28,3.33,6.0,41.66,Cloudy
East,1,18.32,48.27,1004.74,11.21,7.5,22.02,Cloudy
West,3,37.18,49.14,1013.4,17.07,6.99,28.88,Cloudy
West,6,30.57,76.74,1004.45,14.52,14.34,58.99,Rain
North,5,28.98,42.72,1016.35,9.77,4.5,14.03,Cloudy
South,6,28.12,88.31,1008.56,10.38,25.95,100.0,Rain
South,8,29.6,80.87,1003.04,17.86,25.07,100.0,Rain
North,11,21.18,58.88,1015.37,16.33,14.83,52.55,Cloudy
East,10,25.39,71.43,1008.07,8.66,13.0,40.45,Rain
Central,11,29.53,76.29,1005.96,11.24,13.32,66.8,Rain
West,2,18.26,45.94,1006.67,3.08,6.11,13.21,Cloudy
West,10,29.52,67.44,1004.12,4.56,8.0,17.99,Sunny
West,4,34.65,56.35,1016.77,6.82,18.88,56.16,Cloudy
East,3,36.44,61.18,1003.67,17.62,8.5,14.87,Cloudy
East,5,31.33,63.44,1013.23,14.36,12.86,58.94,Sunny
West,9,26.19,69.56,1006.25,7.98,21.16,68.12,Cloudy
West,8,28.88,70.99,1006.1,18.19,25.57,88.63,Storm
West,10,27.11,61.17,1014.03,11.29,8.0,22.92,Sunny
South,5,40.21,60.88,1011.46,20.89,9.2,32.43,Sunny
Central,5,31.02,64.36,1007.61,9.3,13.12,32.86,Cloudy
South,1,23.07,43.13,1010.14,21.94,10.14,44.63,Cloudy
Central,2,14.65,42.17,1013.32,14.68,18.73,37.4,Sunny
North,2,13.48,33.71,1008.11,13.34,9.83,33.5,Fog
North,12,16.92,32.29,1003.21,7.84,10.2,44.62,Fog
South,9,26.37,94.48,1007.7,14.15,25.69,72.7,Rain
East,4,32.02,60.37,1004.87,11.75,8.5,24.07,Cloudy
North,5,29.1,57.41,1009.45,12.81,4.5,11.5,Sunny
East,12,20.18,47.23,1010.95,20.88,20.3,71.19,Cloudy
East,6,21.93,72.41,1005.32,16.13,20.77,77.74,Rain
East,9,27.67,93.08,1009.63,17.61,20.83,42.98,Rain
Central,6,20.94,78.56,1013.8,8.37,21.31,77.35,Rain
West,9,21.44,79.35,1022.48,17.49,20.33,70.88,Rain
North,10,23.76,57.78,1009.97,12.53,12.78,30.45,Cloudy
South,11,26.7,79.88,1007.03,10.34,15.95,39.76,Rain
West,8,28.7,70.28,1019.97,13.61,15.67,52.86,Rain
West,7,23.98,68.42,1006.97,16.9,14.0,35.55,Rain
West,2,15.95,37.41,1020.24,3.86,2.5,0.6,Cloudy
East,3,34.93,60.38,1008.88,11.56,22.63,86.36,Sunny
East,8,26.75,73.73,1004.34,15.82,24.74,63.45,Rain
East,3,35.2,65.46,1002.93,12.25,8.5,40.83,Cloudy
East,11,27.96,75.4,1014.06,16.26,13.0,56.57,Rain
East,8,24.9,81.92,1017.54,9.91,19.36,93.6,Rain
North,4,31.63,42.69,1011.72,7.6,4.5,38.35,Sunny
North,8,22.06,74.78,1005.8,9.5,15.0,43.39,Rain
Central,5,33.7,52.14,1006.88,12.94,14.58,42.79,Sunny
West,12,26.74,45.0,1007.89,10.21,2.72,5.64,Sunny
West,10,26.27,63.65,1006.73,7.95,9.58,44.25,Sunny
West,11,23.3,71.72,1004.69,10.35,10.42,45.62,Sunny
West,1,22.56,47.23,1009.46,13.89,10.88,46.17,Cloudy
Central,9,22.4,68.22,1013.41,17.77,23.43,88.01,Cloudy
East,1,11.36,53.73,1008.34,10.77,14.48,51.33,Sunny
West,1,21.96,42.37,1008.35,7.63,10.24,18.89,Sunny
South,6,31.54,82.25,1015.83,16.24,31.06,69.66,Rain
West,8,26.3,78.27,1008.0,15.69,20.15,77.03,Rain
East,1,20.99,46.15,1007.32,10.48,7.5,29.8,Sunny
South,8,27.98,81.67,1012.28,15.87,23.11,100.0,Rain
West,12,20.55,51.2,1011.12,9.12,3.66,18.59,Sunny
East,10,28.97,84.25,1011.91,9.22,13.0,35.68,Rain
West,5,30.56,47.68,1014.88,11.62,9.64,36.13,Cloudy
East,8,25.98,80.13,1007.71,20.08,24.89,75.67,Rain
Central,9,24.15,75.5,1009.37,24.36,22.08,95.53,Rain
Central,6,21.26,76.37,1002.5,19.31,16.5,53.19,Rain
South,8,27.19,85.7,1001.51,13.86,30.41,73.02,Rain
South,11,27.46,81.17,1000.52,11.19,27.2,100.0,Rain
North,8,19.82,73.64,1006.84,11.75,18.91,73.27,Rain
South,10,30.26,64.54,1001.37,11.44,17.23,63.94,Sunny
East,1,16.94,52.86,999.66,9.3,17.34,59.75,Sunny
West,6,24.7,93.69,1001.17,14.46,18.88,88.04,Rain
Central,9,20.43,86.74,1000.21,11.07,17.94,70.1,Rain
North,9,24.5,73.88,1009.65,15.04,21.52,88.27,Rain
West,7,22.68,68.84,1008.01,11.75,15.53,31.17,Cloudy
East,4,35.63,49.62,1008.96,8.96,19.97,60.07,Cloudy
West,5,32.55,51.32,1002.83,10.85,3.5,15.96,Cloudy
West,6,24.72,94.58,1007.46,17.19,21.65,91.52,Rain
West,3,35.91,58.24,1016.85,10.95,10.7,44.53,Cloudy
Central,1,17.85,36.75,1005.03,16.0,5.0,18.3,Cloudy
South,10,25.5,72.62,1002.33,17.74,12.5,29.47,Rain
South,2,22.86,55.38,1012.27,14.31,15.72,43.99,Cloudy
North,12,14.31,37.74,1014.86,10.07,3.5,12.45,Fog
East,3,34.03,60.95,1003.07,10.09,19.59,85.96,Sunny
West,5,33.78,66.53,1007.9,17.36,12.65,49.84,Sunny
South,7,30.14,76.23,1001.57,14.5,18.5,51.05,Rain
North,4,28.01,56.63,1007.05,12.31,9.54,56.02,Cloudy
South,6,26.56,85.05,1001.44,13.27,20.54,64.44,Rain
East,5,33.63,66.78,1006.69,6.03,8.5,18.42,Sunny
South,5,40.91,64.69,1016.05,15.75,13.64,54.46,Sunny
East,7,26.33,80.96,1003.28,17.13,37.2,100.0,Storm
North,6,22.34,68.47,1007.54,3.14,15.0,53.59,Rain
North,9,16.52,76.93,1004.71,17.98,15.0,70.04,Rain
Central,11,23.82,62.77,1010.87,9.48,10.5,20.07,Cloudy
East,7,22.1,81.07,1002.61,17.57,19.0,58.14,Rain
Central,4,37.01,56.69,1009.56,15.0,9.41,46.98,Sunny
North,3,31.84,49.1,1007.1,9.29,10.25,27.3,Cloudy
West,11,25.23,68.05,1009.0,10.9,11.34,42.92,Sunny
East,10,28.13,65.86,1002.96,8.51,20.27,48.58,Sunny
West,3,32.57,34.54,1008.68,10.35,8.69,38.0,Sunny
Central,1,15.26,37.31,1016.0,8.7,5.0,8.81,Cloudy
North,5,29.02,50.61,1004.09,2.93,12.39,24.51,Sunny
West,5,31.07,41.15,1008.78,12.06,6.4,16.41,Cloudy
East,10,25.3,71.58,1007.58,19.81,13.0,49.77,Rain
North,7,21.53,73.49,1008.82,11.6,30.68,93.76,Rain
East,2,25.59,60.37,1005.4,10.71,7.5,28.87,Sunny
West,1,16.79,45.79,1012.52,12.13,12.72,51.01,Sunny
North,2,19.08,34.2,1010.07,12.36,3.5,34.15,Fog
West,11,24.1,56.04,1004.79,14.44,22.06,72.4,Sunny
North,2,12.9,44.05,1006.51,8.75,3.5,0.0,Fog
East,1,19.27,52.1,1011.63,14.61,7.84,19.18,Cloudy
West,4,33.0,51.92,1018.22,13.53,7.11,16.99,Cloudy
West,4,29.79,55.33,1008.3,14.21,6.37,12.28,Cloudy
Central,11,20.84,68.7,1002.57,18.5,15.02,30.35,Cloudy
South,2,22.03,51.92,1006.94,11.55,8.08,21.56,Cloudy
East,2,18.46,45.64,1014.89,8.37,13.58,48.9,Cloudy
South,12,24.0,59.65,1004.75,16.1,17.0,57.09,Sunny
South,11,30.45,97.07,1018.12,13.67,16.13,65.8,Rain
Central,9,22.13,80.17,1009.58,14.6,16.82,33.91,Rain
South,12,27.17,45.23,1013.86,14.95,11.54,52.39,Cloudy
North,5,26.18,52.94,1011.57,8.81,4.5,10.05,Sunny
Central,8,20.61,79.98,1007.85,7.45,16.5,35.56,Rain
North,6,22.22,70.96,1008.38,6.78,22.97,72.03,Rain
South,9,25.54,80.01,1015.59,13.15,19.44,82.0,Rain
East,5,33.93,62.24,1011.11,18.36,13.89,49.6,Cloudy
West,4,33.16,49.26,1011.8,12.0,3.5,1.14,Cloudy
Central,9,29.98,84.41,1006.94,10.52,22.23,60.51,Rain
Central,2,17.59,34.58,1009.52,4.41,5.0,9.56,Cloudy
West,6,29.58,82.91,1003.08,16.22,20.76,55.05,Rain
North,11,21.61,63.68,1011.03,10.57,9.0,33.17,Cloudy
East,5,28.49,54.7,1011.73,9.37,8.5,38.53,Cloudy
West,6,32.5,75.48,1007.57,11.04,18.2,64.99,Rain
South,4,36.36,67.2,1006.09,10.09,8.0,30.21,Sunny
North,4,26.93,39.79,1013.56,2.75,8.65,25.13,Cloudy
South,4,33.41,56.0,1017.68,12.85,10.24,30.56,Sunny
Central,2,20.22,38.51,1010.52,17.97,20.92,70.37,Sunny
East,7,29.1,95.5,1008.89,13.76,19.0,62.16,Rain
Central,11,19.94,67.37,1011.29,15.49,12.14,30.54,Sunny
Central,5,31.01,51.59,1014.21,11.31,11.96,48.09,Sunny
South,2,20.53,53.89,1022.26,10.68,7.0,39.57,Sunny
North,6,27.94,63.12,1005.71,12.42,33.93,85.26,Cloudy
West,8,26.92,79.65,1004.22,15.89,25.9,100.0,Rain
South,3,35.66,65.71,1007.48,10.59,13.86,53.9,Cloudy
West,2,21.3,36.57,1023.05,8.92,11.89,31.05,Sunny
North,12,18.82,39.87,1007.06,12.19,3.5,33.63,Fog
Central,10,20.31,75.8,1008.41,13.75,13.57,49.6,Rain
Central,10,30.17,67.37,1007.66,13.54,11.32,52.57,Cloudy
East,10,29.77,66.11,998.2,12.42,17.57,84.12,Cloudy
East,8,29.86,82.27,1006.6,25.9,29.05,83.54,Storm
East,12,23.84,64.19,1010.29,1.0,12.2,49.85,Sunny
Central,11,25.03,59.28,1007.87,3.85,12.6,57.72,Cloudy
East,7,26.53,78.6,1001.88,12.9,19.0,67.65,Rain
South,4,38.85,70.5,1008.69,12.36,8.0,26.95,Cloudy
Central,1,23.66,45.42,1012.62,11.66,5.0,36.13,Cloudy
East,1,21.8,47.39,1001.68,11.85,16.83,47.47,Cloudy
East,3,29.86,61.99,1003.5,10.72,8.5,33.44,Cloudy
South,3,35.83,68.73,1005.73,13.96,10.51,5.02,Sunny
North,3,28.25,46.36,1007.58,7.52,5.11,23.49,Sunny
North,11,23.02,67.75,1002.18,15.67,15.72,52.08,Sunny
East,4,36.23,62.16,1008.64,16.9,15.33,58.55,Sunny
South,4,35.67,67.97,1011.39,10.84,17.66,76.58,Cloudy
South,2,17.45,53.24,1004.67,19.87,7.56,30.41,Sunny
East,9,22.86,86.39,1002.71,17.32,28.09,87.63,Rain
Central,11,26.18,77.76,1001.04,8.98,10.5,43.08,Cloudy
East,10,20.86,75.68,1018.35,14.22,13.0,30.69,Rain
North,2,18.37,22.25,1011.32,8.72,3.52,6.16,Fog
South,10,25.24,96.05,1004.04,7.84,12.5,45.01,Rain
Central,11,28.45,56.69,1009.05,14.62,21.06,67.55,Cloudy
Central,5,34.68,49.78,1002.43,5.56,13.95,63.83,Sunny
East,2,22.11,53.7,1006.45,11.35,15.66,54.27,Cloudy
East,8,25.8,83.22,1002.37,14.84,19.0,73.1,Rain
